n;Gauss;zopzoptymalizowany Gauss;Gauss-Seidel;Sparse;wyliczony czas Gauss;wyliczony czas Gauss(z);wyliczony czas Gauss-Seidel;wyliczony czas Sparse;
19.0;-76072.6315789476;12558.9473684213;-43227.36842105261;-88485.26315789473;-1445380.0000000044;238620.00000000471;-821319.9999999997;-1681220.0
361.0;-357.0083102493;5259.501385041537;168.53185595567757;0.0;-128879.9999999973;1898679.9999999949;60839.9999999996;0.0
6859.0;3.9714244058901973;0.0;0.0;0.0;27240.000000000862;0.0;0.0;0.0
dla n - ;19;suma;czasow;wynosi;50949.00000000007;62782.39999999991;51279.6999999999;65534.5;

1.0;131160.90000000186;-2551855.7000000053;2014953.6999999974;-561128.8;131160.90000000186;-2551855.7000000053;2014953.6999999974;-561128.8
20.0;31035.000000000015;-89373.99999999955;-74997.9999999999;31294.000000000004;620700.0000000002;-1787479.999999991;-1499959.999999998;625880.0000000001
400.0;3587.5499999999975;11067.89999999999;-1117.7499999999989;0.0;1435019.999999999;4427159.999999996;-447099.99999999953;0.0
8000.0;-264.9300000000001;0.0;0.0;0.0;-2119440.000000001;0.0;0.0;0.0
dla n - ;20;suma;czasow;wynosi;67440.90000000037;87824.29999999981;67893.69999999995;64751.20000000007;

